mean_hold_time_ms,mean_flight_time_ms,pause_rate,backspace_rate,typing_speed_wpm,latency_variability_ms,label,data_source
140.1443404240553,190.18185213466452,0.24197797289718895,0.09319960499051141,32.44767965936905,57.41725111299248,1,synthetic
56.50129158436565,104.3937706111074,0.15980002162094353,0.06350899141637234,36.03339796950378,45.22278583998818,0,synthetic
147.56105993899806,194.6649490728638,0.2581655743893876,0.14940684616540897,14.009000640893152,72.22630800142446,1,synthetic
116.05318448994844,167.68381764792133,0.13086527923336816,0.08623408266144252,47.3779835293755,67.02087430160844,0,synthetic
149.5449584013706,143.9432109628113,0.1221248902449024,0.18585529057280156,32.94414049078554,69.8034017748284,1,synthetic
120.84012972790897,185.07057721488016,0.18660324352750043,0.18742476492901755,28.488460362017186,111.78258007886188,1,synthetic
144.30573035026063,142.52067122713618,0.20148853293770608,0.08638074458531037,23.270517023420503,68.5561512902679,1,synthetic
65.63263123204808,67.24011826268799,0.10176932809555622,0.08192880550252357,28.24113987114292,42.77095995508384,0,synthetic
113.68704643449973,134.1925197510436,0.13524868525928854,0.02760842261390809,41.79114165654446,44.237293324409904,0,synthetic
81.0344192338012,113.99028808966413,0.22978789606597133,0.06058764808232167,52.907527681802875,19.033888569523775,0,synthetic
61.6691596866954,115.03697364003752,0.186846734887922,0.08608956845242474,41.625331813928305,25.19200937130893,0,synthetic
73.26890860038407,197.16166600674785,0.06087375541059138,0.0,28.93790715125739,36.32532842573995,0,synthetic
98.12168504984395,78.12086258708916,0.17748820127076437,0.19056220198198423,41.80093381630722,72.98825667470285,0,synthetic
103.86541741921272,178.01761860263002,0.27482116573660154,0.15832043386987377,30.573256302026177,71.27122669403578,1,synthetic
130.2736176973076,131.17655393707844,0.17357527689339047,0.10021483622932971,37.91234900859384,61.33782782845446,1,synthetic
58.21877378991162,160.88088791508903,0.18942061458448073,0.16636848776151142,44.85386541929381,74.9837644033451,0,synthetic
75.20385404045103,175.14666202995224,0.21877363548383158,0.11262844147569029,7.113419727120611,106.12589692362974,1,synthetic
152.19252355115867,177.89770787214087,0.13130325569898887,0.1366259692914029,35.36193763542765,99.61841413997072,1,synthetic
117.88360284683156,97.87375300152317,0.16186419072459993,0.045644209480118644,31.97216472396733,29.23202006082653,0,synthetic
74.91546960989623,103.970010948197,0.1451873276530167,0.15259959187216698,28.62617006841041,37.10453035573957,0,synthetic
121.93400784364813,196.52651724976013,0.21406256595699208,0.12475076468470599,29.49221271701149,111.90219354692383,1,synthetic
144.42915532442913,225.20712253873714,0.22737828405116906,0.13747420503697547,34.28776887224009,77.30507322400048,1,synthetic
131.2224133823933,181.33046578562235,0.17966401647780766,0.1901891076512723,17.874123117705405,66.11220457228627,1,synthetic
101.26090811603652,99.48769549377128,0.17270913526579768,0.09925697287305384,45.63661133646041,63.80365514927842,0,synthetic
122.09338978887713,141.52390976371032,0.12695845558437518,0.06728259674329641,46.1067107802528,70.16057948187847,0,synthetic
105.92432554557315,247.53404950747873,0.24165141907637597,0.18551954861787315,31.375809570395983,59.42810943957818,1,synthetic
98.68592587062183,133.482375564443,0.15499993471002108,0.1969241614713976,33.05901095818361,52.827679089638494,0,synthetic
121.60732995756739,214.7025892193824,0.14917900699015726,0.14587052243997106,23.164975966485663,92.38432152277528,1,synthetic
115.99923495123707,139.8288015614838,0.16740018846825638,0.13583800439362834,39.20745705264182,46.47368278888323,1,synthetic
113.42427874874346,163.56907424436284,0.07530388782686534,0.13853135418095408,18.910218508032763,72.27160006337508,1,synthetic
99.60310123222679,151.06521700826846,0.1695319580943285,0.1355214750415759,48.51576368655343,23.48342763288426,0,synthetic
122.7569649116816,178.5091624809374,0.14514529833772635,0.10004011324835388,29.678406726956506,50.36122906761016,1,synthetic
74.93459186424043,103.94278487622053,0.13927987969269567,0.056084122014416954,39.233324002857145,35.61179829543331,0,synthetic
139.63951001780984,137.47640645755962,0.2559691757457687,0.05312785254366793,17.3352983566934,82.49662983334835,1,synthetic
100.51952542914232,198.6016697054904,0.27216469872247645,0.07080660686800132,29.826266958971306,64.91550216996104,1,synthetic
93.19886421996218,170.51272763010493,0.045718816031475845,0.04410999986510149,44.90868412809101,33.734801250695064,0,synthetic
115.50382960015887,216.4128809761453,0.22543868673015163,0.12720315029697887,20.30871929718415,73.1342003931491,1,synthetic
105.87827947850275,191.3336364305975,0.24691962945514245,0.158454166288506,43.989086938014765,22.76681997813855,0,synthetic
75.37971331521868,169.57706083496828,0.35000202759890214,0.15679964024626122,31.71209802943218,81.43367079234602,1,synthetic
117.60001592844807,119.41922569612582,0.19911261658188656,0.024396074490510317,34.84995508934155,72.89050876308282,0,synthetic
107.1062123525324,210.93369191846796,0.2536245197173188,0.09360097573179424,37.83738469193044,70.25751109826375,1,synthetic
124.8391924850952,154.24435558295394,0.059642552780823574,0.13873743416153272,22.38194584817155,43.54172214739542,0,synthetic
111.48037166064461,131.59652120530188,0.2803035137773737,0.18633051743145962,33.77344598994967,80.21568777074253,1,synthetic
96.92544111385178,94.856387372357,0.11893851398772114,0.07140749551121016,52.95548126458634,3.373672785706013,0,synthetic
140.10329288150533,146.7256268461145,0.1692369792690991,0.047873676723058395,51.51954511280529,59.80998404515309,0,synthetic
115.89855940653929,158.97266150954403,0.18570095816035184,0.18624664178523215,34.11845376430818,140.241487682387,1,synthetic
